complexity,loc,language_type,maint_type,skill,age,interdependence,team_size,exp,def_density,def_severity,churn,change_req,test_cov,doc_quality,cost
19,28532,php,perfective,9,10,high,1,junior,8.378413809055186,low,10.736111845066777,36,93.71449668151219,3.3570870449483468,10988.626212944904
44,10035,typescript,preventive,5,2,high,7,junior,0.7235725774132662,low,14.562873852545144,26,16.70417813381526,2.102743587610801,6588.81712718539
59,54940,java,perfective,10,4,high,1,junior,8.811051483565658,low,3.343798556109767,12,71.76455863427427,1.700897169464461,17113.11139339092
49,44678,php,perfective,4,4,high,2,senior,2.5666168989591442,high,47.02490853287543,40,75.49787331491632,4.0988864904373665,16207.011849081126
61,13896,javascript,corrective,7,13,medium,2,expert,5.929847477554939,low,95.44476948529885,65,8.897553586933837,4.787164689126483,10421.118353527401
17,51893,php,preventive,6,4,low,5,expert,9.359941790017777,medium,11.567522364811655,84,86.12493851830651,1.401761671447864,16090.50974602588
74,31045,ruby,corrective,4,7,medium,7,junior,6.781225015366465,high,94.6264493003082,96,81.31050471108439,1.6223612975400314,12733.70462065945
57,13845,php,preventive,10,8,low,1,expert,4.144298124670366,low,73.33615147320936,23,3.3403006577434446,4.840050629010875,9553.532529220036
55,29724,c#,preventive,2,12,low,1,senior,6.895342089054152,medium,63.74988029341632,43,9.108441488005148,1.151136887248985,12309.583521496914
47,30499,python,perfective,1,8,medium,1,junior,3.439796363163702,low,64.52777553235629,97,4.912689389185232,4.910529346201889,14058.298359285249
12,44519,javascript,preventive,4,12,high,6,expert,2.772584163491861,high,82.67276483962821,59,33.47435317993622,1.018577932339955,15320.319012450793
62,43825,dart,adaptive,4,5,low,2,senior,9.966832779346797,low,10.691986437982138,8,50.92889906799262,4.494674622605325,15747.633159031637
8,56369,typescript,corrective,1,5,high,1,junior,7.507902311797877,medium,50.47543235655417,1,53.23477279546288,2.229300723950998,17183.962449456856
21,35847,python,adaptive,6,8,high,6,senior,6.447199773818176,medium,69.70911382607585,55,26.766675976944263,4.754355432709186,14311.245638704562
70,56236,python,adaptive,4,3,medium,2,junior,3.5528964321931875,low,58.682044507356366,29,91.15968865602741,2.267781154542342,17735.048628593308
72,29822,python,corrective,1,5,low,6,senior,0.4916082915504816,low,83.27790710232946,21,36.826278987191316,3.617225286136224,12457.379221702739
25,26811,ruby,adaptive,1,3,low,8,senior,0.3105687603515561,medium,7.22717090113515,74,4.555015596535251,1.3201302790637466,10544.701985065929
12,57173,php,preventive,1,10,high,2,expert,5.541812554487988,low,69.0701039499166,80,30.022711154138637,1.969319245814956,18752.57892022931
15,59701,java,corrective,8,0,high,9,junior,7.620327210390511,high,53.40277303847177,99,53.11094225441555,4.0947173859170025,19348.026350003493
59,37820,javascript,perfective,10,6,high,8,senior,5.3737919044385505,high,37.91608639799434,12,40.822182258823204,3.114743414715279,14184.045635138255
26,27246,php,preventive,8,13,medium,1,senior,8.407850719391146,medium,34.027498223403086,70,27.384251909925915,4.711876247148179,12632.081483400732
26,39249,ruby,preventive,2,9,low,7,senior,0.33426533093221633,medium,62.083263277419285,15,13.132324976431741,2.715005633365417,13861.948183446011
47,23649,javascript,preventive,7,10,low,6,senior,3.667520764259401,medium,89.09953746442648,96,81.91645000962298,4.479249463255693,11443.169567777493
32,14669,javascript,adaptive,8,11,high,6,senior,2.3707039117417805,high,49.61759261011153,44,99.61452421241918,2.79582174991295,8055.685682178628
10,33180,javascript,preventive,8,5,low,6,expert,4.47272968157122,medium,82.47231640769202,64,32.95421335238821,4.916993114807941,13260.127042030392
16,32443,java,perfective,10,8,medium,6,expert,0.7237639319412248,low,40.21563818439675,10,38.162104417660395,4.839337525595507,12518.102881749805
71,3449,javascript,corrective,7,6,medium,7,expert,9.541316415710725,low,10.239446279317654,69,61.8037524676957,2.3165468222243213,5952.233260928513
17,40758,c#,adaptive,5,12,low,3,expert,2.232554010693609,medium,6.1505736458638545,19,71.84414747355413,4.543694681667213,14585.583085330007
23,23889,php,perfective,1,6,low,6,senior,9.223077754835847,medium,5.1334371323677574,98,39.20295348035913,4.390445496862597,11240.006315754543
26,45290,c#,corrective,9,1,medium,3,expert,4.2589315503668175,medium,38.015014195766994,62,90.49295169818153,1.8427215893102513,14570.378462637487
7,35857,php,adaptive,7,11,low,7,senior,9.85524133255218,low,33.72377508358421,100,56.00039892289183,3.4971616031330788,13290.540615517002
14,10423,python,adaptive,2,10,low,7,senior,5.540583834602107,high,71.79370236225695,89,45.0390076405931,1.2907292623592594,6876.414871608309
79,42575,javascript,corrective,6,8,high,8,senior,9.308328641758074,low,74.28215015848659,11,64.66727531599051,4.3468428823338465,15911.711986508188
7,10140,python,adaptive,2,9,high,2,senior,0.05348988694222845,low,5.085396883373983,61,95.28038482491732,1.6981835340139861,5960.775257992592
9,16964,java,perfective,1,8,low,9,junior,7.482388061809001,medium,22.112326288901496,93,79.45522944217055,1.283258805543058,7499.15976099141
48,5211,ruby,adaptive,7,5,high,5,expert,9.030506531025154,low,27.42618501588997,91,4.001313053512434,2.6008763821552447,7086.134857669005
72,28263,dart,corrective,2,12,medium,9,senior,1.3972056697895407,medium,54.76119841428094,90,33.230991073995966,3.307688554398574,13097.379964545928
59,52591,python,corrective,2,2,medium,5,junior,0.9612585173215149,medium,14.451522390695025,41,47.05446849512227,4.419667834239084,17967.678078699017
39,58279,javascript,corrective,5,0,high,7,senior,4.245726071859556,medium,13.394121940000037,82,31.451757220910526,4.8969701020869465,19780.47597322427
18,39246,php,preventive,5,3,high,9,junior,9.336789061329352,medium,94.3788889207958,68,70.01875608304566,2.7579700502794546,13594.16612773621
59,31577,java,corrective,7,13,high,4,junior,5.423865601904387,low,80.4202907297781,57,82.6269149862581,1.2417876919410809,12174.00516439245
17,29768,javascript,adaptive,1,13,low,2,junior,5.274564637217321,low,18.06549020911703,4,73.13450951852715,3.9964623161034827,11340.43645804653
14,49715,ruby,corrective,8,2,low,9,senior,1.4112611829932187,high,40.6567807905491,26,98.93332868282752,3.2606930248957497,15221.970096541056
31,26071,c#,corrective,3,13,high,2,senior,0.007895110932187865,medium,35.56219992575655,27,27.25476478930291,2.7915653793778525,11432.321854818949
24,23287,python,perfective,4,11,medium,3,senior,8.101400907454613,medium,79.10040740654073,25,87.49894950244214,2.2370755151687587,9587.93553493071
60,1451,java,perfective,9,0,low,2,senior,0.8757456298623822,low,51.021291647812205,90,76.66226651744861,3.0095941113741427,5146.255018969419
45,18671,php,corrective,4,2,high,3,senior,6.33849818735324,medium,12.784973699346702,48,36.21787575581461,2.3547184178281237,9289.70353884533
3,59875,javascript,adaptive,10,13,high,6,senior,9.146164545151915,medium,73.89920631562438,20,73.41245436569686,4.028047470989441,18816.354502821574
37,7433,python,corrective,5,13,high,3,senior,2.08651913158431,medium,39.68879782249189,0,10.407595641824695,3.1755747859705643,7080.316744930805
43,12538,php,adaptive,7,3,medium,8,senior,6.652728362369108,high,26.292424763214704,91,78.93334823405523,4.507391096616448,8461.855089456147
40,35795,python,adaptive,4,12,high,6,junior,0.7869857670750946,low,37.54986220207201,57,53.23306025871026,3.1741756585977683,13671.1092429269
55,26744,ruby,corrective,1,12,low,7,junior,6.03755143837613,low,49.77565636068964,78,29.22901727092532,1.9530496533597201,11557.416515739777
39,4600,java,corrective,9,13,low,1,senior,1.6393172095320274,high,34.311551641700945,54,65.57773017841801,4.404367528928578,6804.985985165973
15,5652,kotlin,corrective,4,7,medium,3,senior,7.35953560515178,high,24.190577259175782,80,64.1619998714409,3.2288761797201757,6238.38698374353
4,36106,java,preventive,9,8,low,3,junior,3.012312947939082,low,39.85020288039804,25,20.94862227195997,1.827364152574245,12036.722973550286
25,28674,java,preventive,6,2,medium,2,junior,4.633910088046463,medium,1.9172910749898242,83,3.0397414811526136,3.4940312398248885,12089.148764148871
13,55484,python,corrective,1,5,medium,7,expert,5.994305420276217,low,77.24978460963139,24,43.36225869016739,2.43086705976971,17229.326860428235
33,38755,java,perfective,3,9,medium,9,expert,1.7127341066623958,low,17.09448935675858,76,56.95118693444212,4.377622449168263,14694.053430103022
16,41370,php,corrective,2,10,low,4,senior,7.416378186176209,medium,4.390461363063725,32,87.66052783705985,2.8131989545861713,13760.419008051758
42,32920,dart,corrective,9,4,low,5,senior,3.0264034063681455,low,65.36986929050792,88,92.82167956475944,3.905765432429667,12645.893149968968
66,38904,java,perfective,1,5,medium,3,senior,6.623718599127535,high,77.39361288236722,71,52.88052181567664,1.3821448305449486,14582.03712581722
55,46847,javascript,preventive,9,3,medium,9,expert,1.5828305069937365,medium,81.38291315928431,68,75.38034837685449,2.5840973852093847,15951.709601703715
42,4513,ruby,preventive,9,9,high,4,expert,6.881176592063502,low,49.35091826605999,5,43.93032723279969,4.932965745889595,6694.5166284805955
34,18050,php,adaptive,8,5,high,5,junior,1.2818807281046174,low,20.53681846899853,22,74.6082156572893,4.233841157908593,8733.346750809587
30,24707,javascript,corrective,8,6,medium,1,expert,4.253564962699836,high,73.72276772498267,29,20.48015249391669,1.6397632094677146,10620.764943924883
13,21364,java,perfective,1,8,high,2,junior,2.472060737388768,low,69.97130771543371,77,37.106473480353145,2.1110561979090203,9705.380967164832
13,44004,javascript,corrective,8,9,low,9,junior,7.483752494281825,medium,24.627073410317323,53,63.42279988136148,2.3192632354254443,14158.528967120015
18,21091,c#,adaptive,10,6,low,2,senior,2.6203500450687454,medium,90.34077558627929,86,1.815796560707883,3.6014622419817828,10491.151982808882
32,39094,python,corrective,3,5,high,5,senior,8.817173063953962,medium,10.4371458082829,10,72.2461310338954,4.027979037958622,13970.3363271006
39,3973,c#,adaptive,7,0,medium,8,expert,8.918202114066128,medium,98.26882395913256,30,83.55355012681667,3.998106435231639,5482.946741883416
46,12761,java,corrective,1,1,high,3,junior,1.9644131522278585,low,86.02478109774646,5,39.91416610939515,3.0394962252256112,7560.990522714064
29,32596,php,corrective,1,0,medium,6,senior,6.138459450077242,low,68.78986454790751,10,44.79424171771643,4.243282151352605,12201.374766960465
62,27722,python,preventive,10,8,high,4,expert,0.8771764171996432,low,93.87498882798329,76,85.1282212216531,2.7483123310299002,12047.844462023391
62,58697,javascript,corrective,5,9,medium,7,expert,3.915370996016292,medium,72.23111683237077,11,77.56546353260335,1.4955222611822476,18373.450212771768
57,35450,javascript,adaptive,5,9,medium,3,junior,7.133217295012723,medium,19.045699703004594,65,28.814948903337502,3.257767366615253,14212.381029968863
16,27950,c#,corrective,8,8,medium,6,senior,6.594232468499163,low,44.21561381128117,52,32.397610656153894,4.809205538404427,11812.079661107786
56,28072,python,corrective,7,6,high,9,senior,6.24700669406608,low,7.150302433163535,98,67.88782323905966,4.171974605570045,12413.962281644408
10,29361,javascript,corrective,8,12,medium,1,junior,2.8254086366244358,medium,38.96574222881154,35,56.31980924481612,3.3148025907689695,11425.548514683294
30,25951,javascript,corrective,6,1,high,3,expert,3.7802494943440204,medium,74.16030197372086,16,16.222957109649695,3.5872226413963877,11317.02258435294
25,23732,javascript,perfective,6,5,low,2,expert,1.0294614470028618,high,38.644335093081736,27,30.99299092291664,4.72224810814229,11142.232618683944
5,49649,c#,corrective,2,10,low,8,junior,7.19022820433601,medium,33.02941754681341,91,89.99832768786541,2.713371177739842,15849.08631135427
65,15905,c#,preventive,6,3,medium,7,junior,5.038887967912736,medium,59.53557225103119,21,68.81744367222635,2.3255765557705494,8048.716209767145
49,10417,php,adaptive,5,0,medium,2,junior,7.087656323456546,medium,87.2204528998895,6,98.59743176855194,4.908966260001796,7143.009655349544
3,11861,java,adaptive,3,0,high,6,expert,2.4894352479687276,high,4.7583192546112425,14,76.70125299807694,4.453772534041334,7055.547474624673
45,1017,php,adaptive,6,11,medium,3,junior,3.244382286350662,high,38.54704346997354,95,94.19744321435903,2.2921743384744095,5248.513213049628
14,58058,javascript,adaptive,8,4,medium,8,senior,3.3421533726011465,medium,15.82407418152627,10,21.61885738704754,2.8551223894436912,17684.850063996066
30,42176,python,perfective,9,11,medium,3,senior,0.257424097472162,low,69.53542507318696,23,77.14848748169257,2.6603125160311962,14146.525222716647
68,20958,python,corrective,1,1,medium,9,senior,3.410478728306235,low,10.572456043113487,66,2.021752014779743,1.5963827146857357,9903.505265095788
18,3867,java,corrective,3,3,high,1,junior,8.033045735180336,medium,66.48077585802446,29,67.07600217115339,4.831277295253036,5863.122905457532
62,17809,php,perfective,3,0,low,5,junior,8.972984957497385,high,28.618087079790733,69,46.92822781202414,2.617249724879035,9328.743635565927
37,24652,ruby,preventive,8,3,medium,3,expert,5.182183156359274,medium,19.89168137372247,65,34.676007192006864,4.5013163305516315,11581.85165461162
25,39113,php,perfective,1,10,high,6,expert,4.555016952192203,low,93.63525578249853,60,86.24043522930891,1.7574249107226603,13710.506293082894
48,26692,javascript,adaptive,5,5,high,2,senior,0.30824618699370254,high,1.8524576745955867,77,85.42676926575307,3.191483242548879,11695.192981581149
65,11938,javascript,perfective,3,9,medium,9,junior,8.792043375853826,high,43.777727188956895,40,2.230170489864358,1.0958455404970793,7946.632399436639
53,1012,python,adaptive,2,3,medium,6,senior,0.1301021342587272,low,2.162699246179378,81,60.9505122449431,4.056881935369234,5511.754071533209
79,8143,java,adaptive,8,0,low,7,senior,9.447500802102118,medium,48.3593048104329,50,36.78322243209564,3.3236555929851135,7307.143630514976
73,40955,javascript,corrective,3,6,medium,5,junior,4.892162486880906,medium,50.10473777944182,43,41.56610015004492,3.5023583338790107,15453.613432478847
15,34096,python,adaptive,7,13,high,9,expert,3.419344935747266,high,32.1662471394747,94,83.2040739218776,1.2068835302186138,12582.278616505093
49,24148,java,corrective,1,1,medium,1,senior,9.242184348426601,high,13.216177752502368,12,30.983977152767828,1.8441533208344616,10292.195755795377
68,27984,javascript,corrective,6,8,low,5,junior,0.24390993110096737,medium,37.63875377344753,89,94.30488106376201,1.2973234894143206,11159.757191986013
12,58619,ruby,perfective,3,12,low,6,expert,5.814248948690871,medium,67.2262939932566,11,17.963382637214075,2.155657263215247,18353.78415638738
59,45025,dart,corrective,8,2,low,7,expert,5.489325244993376,high,78.23958086444591,81,66.27224233681778,3.509756030728604,16368.55240310209
37,39356,typescript,corrective,6,7,low,4,junior,2.1932040121138208,medium,53.07506023881423,8,67.21050670137647,3.264743937269501,13557.314668492803
61,19488,c#,corrective,2,12,low,1,senior,4.288874313502106,medium,58.98343944397556,84,25.21951614279182,3.448599286453561,11105.220175176477
43,36335,javascript,preventive,6,7,medium,8,senior,6.522640059437702,high,20.06163711246527,47,32.4750608967202,3.1970050855115772,13879.801100056735
70,47895,c#,adaptive,7,2,low,4,senior,7.271311968819275,low,28.733033322764946,48,83.47984925799405,2.0921151827034374,15717.026766835155
39,52538,php,adaptive,5,3,low,3,junior,0.007168587065797816,medium,16.18956100523584,52,76.18052549549525,1.978029989377701,16360.977548677258
56,49416,python,perfective,3,1,medium,7,senior,9.368534300910152,high,24.929535000461133,55,32.909588031475955,1.548238734146325,16533.584026353794
63,18106,javascript,perfective,4,3,low,2,expert,1.645253723928124,high,22.488678022553177,39,53.39565469349339,4.396283499613968,10231.42674619504
46,21063,php,corrective,4,10,low,8,senior,2.335804342223592,medium,51.94487863912376,23,6.168029625309545,3.465917434164978,10317.054478113378
11,18555,java,adaptive,6,10,medium,6,junior,2.6347344569384825,low,56.26887557907294,97,20.874588239862923,1.746044050016239,8821.756833335396
62,38441,javascript,perfective,10,10,low,7,senior,0.3782013655203531,medium,94.49474208215045,71,48.58205588603991,1.708837519284958,14146.325946673089
77,5704,javascript,adaptive,1,13,medium,5,senior,1.2305212359032491,low,19.557064710152304,32,8.59737352792116,4.492142406104547,7931.262568941944
25,35511,python,corrective,4,8,low,9,expert,9.86349922944162,low,64.1675710161496,22,84.33323548919375,3.9709234550532773,12784.647161456087
71,59631,java,perfective,10,1,high,5,senior,3.1521673737728606,high,81.72592689875229,76,71.80062101076479,3.6375963196214856,20133.44584527618
52,23790,java,adaptive,4,11,high,5,junior,1.1530109033904934,low,56.024146378305254,53,94.36336706484948,2.627456430157199,10390.527303204899
4,7957,python,corrective,10,11,high,3,junior,1.0699126117462332,medium,25.50036525010757,52,69.34669059640271,2.04790225711407,5687.073853499278
59,33079,python,adaptive,1,12,medium,1,senior,7.194599676699719,medium,26.255023002000023,48,94.04013722621856,4.917803052451295,13950.135891489328
72,45411,php,corrective,9,2,high,2,junior,8.545686640326409,high,3.925305307099991,77,55.4512555690965,4.188958300091201,17123.01824136298
20,36808,java,corrective,4,10,medium,8,senior,2.5695229950846987,medium,30.54442265484817,77,60.02186110619694,2.207116892545106,13133.332221216615
63,20750,javascript,perfective,7,10,low,1,junior,0.2090951233523497,low,74.46036790033801,79,97.69710546262608,4.390259185113979,10590.144306453529
54,6244,java,corrective,3,3,medium,7,senior,2.2309001844535583,low,4.751775720711038,48,64.21291468642603,4.035727794458726,6382.534524205187
74,43886,typescript,adaptive,10,4,high,5,senior,0.5651569079675733,medium,21.929528250483067,59,3.07865688607466,2.1883221995119935,16156.69293652469
57,47920,java,adaptive,3,0,medium,3,expert,1.0339493663004151,medium,70.6232498531782,89,72.38027766305233,2.7062114169665588,16721.06778352546
41,3514,javascript,corrective,8,6,low,7,expert,4.315081198476424,medium,78.26515628228766,89,90.54686921374156,1.7438137815641066,5165.097945037566
3,21952,php,preventive,8,13,high,9,junior,2.299183708616326,medium,45.53184100619284,64,79.55802497943266,1.4442097775124374,8754.639180309197
6,55669,php,corrective,1,9,high,2,senior,5.159458785254234,low,69.80743384786489,31,58.38332726254226,3.891048131358787,18014.35543546636
5,46952,python,corrective,10,6,low,8,junior,2.5349375325719037,medium,38.7952168654892,78,67.13035130935164,2.0700474294154665,14648.135267729367
5,45512,php,corrective,2,8,medium,9,senior,9.405373011029477,medium,15.991324502412752,20,99.01917892516717,4.280237462985014,14730.819575057452
54,14997,javascript,corrective,8,3,low,3,senior,9.059439679262645,low,39.814949352290654,17,9.066208850933833,4.982434846057704,9201.816145410952
47,42155,javascript,corrective,1,13,high,2,expert,5.66806105010466,low,57.996782020314285,93,66.72448286332396,1.3064792557185947,15475.221048195874
49,47559,python,perfective,8,13,low,7,expert,3.5442399198738617,low,94.80532818528903,59,28.339769457059383,2.892140500334801,16902.671561132644
9,1328,python,preventive,8,5,medium,5,senior,3.811468820347356,low,6.875095208867732,12,64.00903965861701,4.208250237243212,4113.794576932323
20,51117,ruby,corrective,2,10,high,5,senior,4.118522831444969,medium,50.73940938449606,23,60.762357588393876,4.155803586164934,17215.441905665473
61,54244,javascript,adaptive,4,1,medium,5,expert,7.27579322134944,low,32.89197782107244,29,15.345683210816208,4.039988633323874,18609.640509077028
35,1298,javascript,perfective,6,11,medium,4,expert,4.516389955188379,low,50.83116942766945,1,20.674664574023915,2.395979741207644,4899.991489150041
50,40554,ruby,perfective,9,11,medium,5,junior,8.567299465058975,low,2.397544737653168,82,62.16295780432135,2.815413022740209,14727.963715178765
62,47880,php,adaptive,8,13,low,4,senior,9.440947859303645,high,31.302535470158134,24,12.822994730377413,3.379873429365881,17441.93397397593
17,14523,python,corrective,8,3,medium,6,senior,3.3594615337893385,high,81.9868147527005,49,26.518087513032285,4.895762334293028,8816.212303430182
3,17379,c#,corrective,7,1,low,4,junior,5.606944813756801,low,55.39417338546375,13,83.52455477380025,2.3101890837539716,6676.647880672081
32,8000,python,perfective,9,9,medium,2,junior,0.9505653683256443,medium,45.05824928161174,5,32.70915060016386,4.692575550867431,7009.5608665918135
13,25066,php,perfective,2,4,low,9,junior,2.0046904776635897,low,28.552507171533957,75,48.80601562696629,2.0774276727219765,9555.902831938833
73,37539,c#,corrective,3,6,medium,2,senior,4.134657667101601,medium,29.80425227913559,83,94.11403351458402,4.956297861894818,15261.693890841374
68,4960,kotlin,corrective,10,12,high,9,junior,2.0620271590177888,low,38.31014335905844,86,22.71490888369463,3.681054747310367,7402.913368395495
14,35870,python,preventive,8,0,high,6,junior,8.765604907887175,medium,83.55707099645603,29,38.96260173580104,2.8540459214342038,12545.562542287455
11,59763,python,perfective,6,9,medium,9,junior,1.5828625605909807,medium,96.72132068082684,29,60.64577755435457,3.4535617122544195,18367.358176325786
56,17701,java,preventive,10,9,low,9,expert,4.55660821553092,high,43.865538135037454,37,75.53389295039722,2.090124676160827,8802.248099385743
67,52534,java,perfective,9,6,medium,3,expert,6.056992404598756,low,39.33528387477618,57,90.16533867127052,2.0966954300458664,17304.42527710118
29,32907,java,corrective,10,9,high,1,senior,6.918639081608444,high,84.65507758198628,93,91.54729875735151,1.4542181753739754,12582.390828556132
9,54698,typescript,adaptive,4,12,low,1,senior,3.830693697265067,high,42.69053206363036,40,77.6640074372623,1.456201190821595,16877.048403055927
67,6086,java,adaptive,8,5,high,3,expert,8.690990687247286,low,55.20181722956512,93,22.833083659331045,2.3906869658756453,7535.897491088551
25,8935,java,corrective,10,5,medium,5,junior,5.683191510779255,medium,23.094166459874444,56,2.4809330042565803,4.051421911585487,7313.17968261917
76,21964,php,adaptive,3,11,high,3,junior,4.395077804475518,low,74.35025357790752,35,38.37739303556238,3.43188467039265,11302.991223002005
42,57018,javascript,perfective,3,7,high,9,junior,0.6724063405203662,low,53.19883182707819,63,14.154885098782334,1.4103382413240833,18230.028172601167
9,37859,php,corrective,8,7,high,9,junior,4.6468946844516505,low,80.90345502403416,97,71.0387647438298,4.408946099903644,13937.626649415743
79,24176,python,perfective,5,5,medium,3,senior,8.207358408157303,medium,78.07327300286697,15,66.11305868257168,3.4054705079602656,11161.517746445696
40,32267,javascript,adaptive,3,2,low,3,expert,6.145410182213155,medium,21.500476827002856,87,4.397164162145484,4.843422307139119,14091.93233671033
25,11730,python,preventive,10,4,medium,5,senior,8.321624537291184,high,71.56355505577623,77,83.65937791309511,3.68074186964483,7607.2463242114445
5,22572,python,corrective,1,1,medium,2,senior,4.940116705993056,low,80.00544079513713,89,24.874326629118226,1.700699454816724,9508.228564285711
11,41019,typescript,corrective,3,13,low,6,expert,1.1846170509448184,high,34.61072407823951,71,43.22270754910422,2.895133449231289,14891.4539228674
59,53388,python,adaptive,9,4,medium,7,junior,0.1363984583588107,low,17.260911290227455,13,66.79337354557424,3.5939903901888166,17078.668227783826
79,1767,javascript,corrective,5,13,medium,9,junior,3.032195467185912,high,0.263215557958818,30,42.94187868522533,1.1130588041999108,5300.733120615488
38,27792,javascript,perfective,10,8,medium,6,senior,6.979904714977925,medium,45.09036530931482,65,44.12878027999434,1.0596410566192316,10842.628397616158
72,1662,java,perfective,2,9,medium,3,senior,7.902599039416938,low,35.24327315388416,67,6.5627995335740374,1.5176120023942716,5999.809342323905
5,19140,php,corrective,7,0,low,5,junior,2.9575283462032944,high,55.49098338254089,64,40.14435492600038,2.006657740181883,8195.376797039862
48,24844,python,adaptive,2,9,high,4,senior,4.956539208832471,medium,18.804109258878576,54,76.48478932199835,2.718196494082702,10982.16431501918
18,22145,c#,adaptive,4,4,low,5,senior,4.211189044340816,medium,85.96655476664752,83,91.51763371865978,2.9497618950391535,9463.573420805767
70,22289,kotlin,corrective,7,11,medium,8,senior,4.105227843514278,medium,25.775521562810965,77,41.34971370633718,1.5521104357515871,10569.31035879803
37,11774,javascript,preventive,4,5,medium,8,senior,2.313487132001505,medium,22.642960508764997,39,42.358582687907884,3.6935663164633232,7588.021492043796
60,23525,typescript,perfective,7,13,high,6,senior,1.3637110502945837,medium,48.071405648435594,24,70.26271063236521,3.3845522467861393,10976.97371419062
48,38097,python,adaptive,7,10,low,1,junior,1.9668855823121312,high,49.885102374427426,24,94.27720011052766,2.177856395364641,13371.089617612555
77,9948,javascript,perfective,1,6,medium,8,senior,0.553323871633461,low,21.508522878509282,2,26.70609402393602,1.054639533741168,6620.86515773046
28,24314,java,adaptive,6,8,medium,8,junior,1.9813074182357704,medium,27.18607267259158,68,44.014420653793685,1.310591661413163,9753.63767755487
69,38702,ruby,preventive,9,5,low,2,expert,0.09200897625379456,high,16.970523915524495,25,79.59732435523011,2.5667791020433577,14134.079534858627
77,9524,dart,adaptive,2,4,medium,4,senior,6.272584006359782,low,71.84601783231668,39,60.96935693740385,1.6158974046627357,6968.843268219286
40,37698,java,perfective,3,11,high,2,senior,3.163754073876829,low,77.0089031254082,37,11.058634396395473,2.5072784245918833,14415.500372862383
45,24994,c#,perfective,10,6,high,4,senior,9.731447114269086,high,46.23284974592826,37,62.77327355622657,3.5127304180414205,11235.699602288849
62,7401,python,corrective,5,12,low,7,senior,1.9371705077629786,medium,71.40870226850174,67,18.674628459732688,3.188949711517134,7717.2627096241595
58,38214,javascript,perfective,9,0,low,9,senior,3.458285703095939,medium,73.59353919374455,6,51.02159340784041,1.924703532549577,12852.795414359874
67,7331,javascript,corrective,4,10,medium,8,expert,3.5784115864153323,low,13.82755276778086,93,52.910326766043845,2.3752899650350097,7323.891939753281
56,48736,kotlin,corrective,1,13,medium,9,expert,0.0845149606246054,medium,96.61780248345367,29,87.62033622249848,3.4561247937946025,16936.96730986601
40,24225,c#,corrective,4,4,low,8,senior,8.39207953039459,low,82.1031947096431,18,46.249427401243814,4.443420112173795,10567.00095558031
40,17937,java,preventive,6,1,low,2,junior,0.3199446014432472,medium,20.44834611958235,34,27.94424222358942,4.0128537549555094,9124.675217999908
77,35907,python,perfective,5,3,high,7,senior,9.401798347292413,high,18.616503574607023,32,23.096634821603157,3.2136001073336597,14493.40468533957
33,7656,python,perfective,1,6,high,2,senior,8.920743510936207,low,12.566114557958274,32,87.42518766843361,2.449171993265945,5947.196584847321
6,12116,java,perfective,4,4,low,2,junior,5.355219160859636,medium,13.837856254191838,77,17.10108544182284,2.4602051101672218,7192.139093765641
19,44861,java,adaptive,6,11,medium,4,junior,5.435955749112921,high,74.81617990286962,37,42.58685608831437,4.517669241057584,16131.831052836756
40,2142,php,preventive,10,5,medium,1,expert,6.537779229561563,medium,46.96542569516235,9,18.717311492694698,1.1569743041621856,4709.005250423867
59,22277,javascript,adaptive,10,1,low,5,junior,3.8705001193488697,high,78.29341727398672,56,77.33040401143754,4.951930577681043,10799.240026699503
59,47332,javascript,corrective,4,2,medium,6,senior,6.472222833978555,medium,74.62548943502054,27,47.4372639974619,3.657501643406249,16452.281224597707
48,50943,python,corrective,9,6,medium,9,senior,0.4476838868848687,high,60.46127135052216,77,35.1143690556812,3.724550796289562,17840.396009528904
41,39681,php,perfective,5,10,high,8,senior,0.5404762734972657,low,68.63666065786795,99,36.10996406264668,1.1519913492189686,14365.814983111828
13,28169,ruby,perfective,8,1,high,2,junior,4.572304196195444,low,1.8355724379141791,37,85.22142067229794,3.4221170995650887,10376.586819940838
45,23922,python,corrective,9,11,medium,1,expert,5.49622301106035,low,31.177764680502197,15,55.37739542944381,2.939112240361788,10570.468701321883
53,19665,ruby,corrective,10,5,medium,2,senior,8.87817640335819,medium,63.78221792594102,20,71.78678511312636,1.423115627576268,8677.324599784706
42,59161,javascript,perfective,5,4,low,7,senior,1.0466063390789626,high,0.9344953486244201,91,89.70385162506845,2.1116880430774363,18488.611755068334
63,18524,python,corrective,6,9,medium,4,senior,8.226479271938894,medium,3.2976943682593407,96,90.17416760406421,4.561257824854605,10507.38163535711
27,23156,javascript,perfective,1,0,medium,5,senior,2.100473372920696,medium,85.18879824703832,5,32.850905433786316,3.1999536634638117,9730.294741270945
38,55293,javascript,preventive,7,11,low,7,expert,3.9408364851003186,high,68.40248616920718,40,95.24512631463853,2.653666300695635,17805.548594321284
60,27562,python,adaptive,4,10,low,3,senior,3.166024348274129,medium,26.536973312034394,14,2.4875882014605444,1.2907286233632438,11391.029757437504
7,28895,typescript,corrective,2,9,low,2,senior,4.00155272865399,medium,68.7962840118709,2,37.68355610161657,3.8564861096092224,11328.166978137804
5,14407,php,perfective,5,10,high,7,expert,1.5049549807258555,medium,79.24566691392633,42,89.57988575088416,3.81140329358413,7959.983343559923
